Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
2410,28/05/20,8:00 AM,Tripura,0,0,165,0,230
2411,28/05/20,8:00 AM,Uttarakhand,0,0,79,4,469
2412,28/05/20,8:00 AM,Uttar Pradesh,0,0,3991,182,6991
2413,28/05/20,8:00 AM,West Bengal,0,0,1578,289,4192
2414,28/05/20,8:00 AM,Cases being reassigned to states,0,0,0,0,4332
2415,29/05/20,8:00 AM,Andaman and Nicobar Islands,0,0,33,0,33
2416,29/05/20,8:00 AM,Andhra Pradesh,0,0,2125,59,3251
2417,29/05/20,8:00 AM,Arunachal Pradesh,0,0,1,0,3
2418,29/05/20,8:00 AM,Assam,0,0,104,4,856
2419,29/05/20,8:00 AM,Bihar,0,0,1211,15,3296
2420,29/05/20,8:00 AM,Chandigarh,0,0,189,4,288
2421,29/05/20,8:00 AM,Chhattisgarh,0,0,83,0,399
2422,29/05/20,8:00 AM,Dadar Nagar Haveli,0,0,0,0,2
2423,29/05/20,8:00 AM,Delhi,0,0,7495,316,16281
2424,29/05/20,8:00 AM,Goa,0,0,38,0,69
2425,29/05/20,8:00 AM,Gujarat,0,0,8003,960,15562
2426,29/05/20,8:00 AM,Haryana,0,0,881,19,1504
2427,29/05/20,8:00 AM,Himachal Pradesh,0,0,70,5,276
2428,29/05/20,8:00 AM,Jammu and Kashmir,0,0,859,27,2036
2429,29/05/20,8:00 AM,Jharkhand,0,0,212,4,469
2430,29/05/20,8:00 AM,Karnataka,0,0,834,47,2533
2431,29/05/20,8:00 AM,Kerala,0,0,555,7,1088
2432,29/05/20,8:00 AM,Ladakh,0,0,43,0,73
2433,29/05/20,8:00 AM,Madhya Pradesh,0,0,4050,321,7453
2434,29/05/20,8:00 AM,Maharashtra,0,0,18616,1982,59546
2435,29/05/20,8:00 AM,Manipur,0,0,5,0,55
2436,29/05/20,8:00 AM,Meghalaya,0,0,12,1,21
2437,29/05/20,8:00 AM,Mizoram,0,0,1,0,1
2438,29/05/20,8:00 AM,Nagaland,0,0,0,0,18
2439,29/05/20,8:00 AM,Odisha,0,0,887,7,1660
2440,29/05/20,8:00 AM,Puducherry,0,0,14,0,51
2441,29/05/20,8:00 AM,Punjab,0,0,1946,40,2158
2442,29/05/20,8:00 AM,Rajasthan,0,0,4817,180,8067
2443,29/05/20,8:00 AM,Sikkim,0,0,0,0,1
2444,29/05/20,8:00 AM,Tamil Nadu,0,0,10548,145,19372
2445,29/05/20,8:00 AM,Telengana,0,0,1345,67,2256
2446,29/05/20,8:00 AM,Tripura,0,0,167,0,242
2447,29/05/20,8:00 AM,Uttarakhand,0,0,79,4,500
2448,29/05/20,8:00 AM,Uttar Pradesh,0,0,4215,197,7170
2449,29/05/20,8:00 AM,West Bengal,0,0,1668,295,4536
2450,29/05/20,8:00 AM,Cases being reassigned to states,0,0,0,0,4673
2451,30/05/20,8:00 AM,Andaman and Nicobar Islands,0,0,33,0,33
2452,30/05/20,8:00 AM,Andhra Pradesh,0,0,2226,60,3436
2453,30/05/20,8:00 AM,Arunachal Pradesh,0,0,1,0,3
2454,30/05/20,8:00 AM,Assam,0,0,125,4,1024
2455,30/05/20,8:00 AM,Bihar,0,0,1211,15,3376
2456,30/05/20,8:00 AM,Chandigarh,0,0,189,4,289
2457,30/05/20,8:00 AM,Chhattisgarh,0,0,100,1,415
2458,30/05/20,8:00 AM,Dadar Nagar Haveli,0,0,0,0,2
2459,30/05/20,8:00 AM,Delhi,0,0,7846,398,17386
2460,30/05/20,8:00 AM,Goa,0,0,41,0,69
2461,30/05/20,8:00 AM,Gujarat,0,0,8611,980,15934
2462,30/05/20,8:00 AM,Haryana,0,0,940,19,1721
2463,30/05/20,8:00 AM,Himachal Pradesh,0,0,87,5,295
2464,30/05/20,8:00 AM,Jammu and Kashmir,0,0,875,28,2164
2465,30/05/20,8:00 AM,Jharkhand,0,0,216,5,511
2466,30/05/20,8:00 AM,Karnataka,0,0,894,48,2781
2467,30/05/20,8:00 AM,Kerala,0,0,565,8,1150
2468,30/05/20,8:00 AM,Ladakh,0,0,43,0,74
2469,30/05/20,8:00 AM,Madhya Pradesh,0,0,4269,334,7645
2470,30/05/20,8:00 AM,Maharashtra,0,0,26997,2098,62228
2471,30/05/20,8:00 AM,Manipur,0,0,8,0,59
2472,30/05/20,8:00 AM,Meghalaya,0,0,12,1,27
2473,30/05/20,8:00 AM,Mizoram,0,0,1,0,1
2474,30/05/20,8:00 AM,Nagaland,0,0,0,0,25
2475,30/05/20,8:00 AM,Odisha,0,0,887,7,1723
2476,30/05/20,8:00 AM,Puducherry,0,0,14,0,51
2477,30/05/20,8:00 AM,Punjab,0,0,1949,42,2197
2478,30/05/20,8:00 AM,Rajasthan,0,0,5244,184,8365
2479,30/05/20,8:00 AM,Sikkim,0,0,0,0,1
2480,30/05/20,8:00 AM,Tamil Nadu,0,0,11313,154,20246
2481,30/05/20,8:00 AM,Telengana,0,0,1381,71,2425
2482,30/05/20,8:00 AM,Tripura,0,0,171,0,251
2483,30/05/20,8:00 AM,Uttarakhand,0,0,102,5,716
2484,30/05/20,8:00 AM,Uttar Pradesh,0,0,4244,198,7284
2485,30/05/20,8:00 AM,West Bengal,0,0,1775,302,4813
2486,30/05/20,8:00 AM,Cases being reassigned to states,0,0,0,0,5043
2487,31/05/20,8:00 AM,Andaman and Nicobar Islands,0,0,33,0,33
2488,31/05/20,8:00 AM,Andhra Pradesh,0,0,2289,60,3569
2489,31/05/20,8:00 AM,Arunachal Pradesh,0,0,1,0,4
2490,31/05/20,8:00 AM,Assam,0,0,163,4,1185
2491,31/05/20,8:00 AM,Bihar,0,0,1618,20,3636
2492,31/05/20,8:00 AM,Chandigarh,0,0,189,4,289
2493,31/05/20,8:00 AM,Chhattisgarh,0,0,102,1,447
2494,31/05/20,8:00 AM,Dadar Nagar Haveli,0,0,0,0,2
2495,31/05/20,8:00 AM,Delhi,0,0,8075,416,18549
2496,31/05/20,8:00 AM,Goa,0,0,41,0,70
2497,31/05/20,8:00 AM,Gujarat,0,0,9230,1007,16343
2498,31/05/20,8:00 AM,Haryana,0,0,971,20,1923
2499,31/05/20,8:00 AM,Himachal Pradesh,0,0,111,5,313
2500,31/05/20,8:00 AM,Jammu and Kashmir,0,0,908,28,2341
2501,31/05/20,8:00 AM,Jharkhand,0,0,256,5,563
2502,31/05/20,8:00 AM,Karnataka,0,0,997,48,2922
2503,31/05/20,8:00 AM,Kerala,0,0,575,9,1208
2504,31/05/20,8:00 AM,Ladakh,0,0,43,0,74
2505,31/05/20,8:00 AM,Madhya Pradesh,0,0,4444,343,7891
2506,31/05/20,8:00 AM,Maharashtra,0,0,28081,2197,65168
2507,31/05/20,8:00 AM,Manipur,0,0,8,0,62
2508,31/05/20,8:00 AM,Meghalaya,0,0,12,1,27
2509,31/05/20,8:00 AM,Mizoram,0,0,1,0,1
2510,31/05/20,8:00 AM,Nagaland,0,0,0,0,36
2511,31/05/20,8:00 AM,Odisha,0,0,1050,7,1819
2512,31/05/20,8:00 AM,Puducherry,0,0,14,0,51
2513,31/05/20,8:00 AM,Punjab,0,0,1967,44,2233
2514,31/05/20,8:00 AM,Rajasthan,0,0,5739,193,8617
2515,31/05/20,8:00 AM,Sikkim,0,0,0,0,1
2516,31/05/20,8:00 AM,Tamil Nadu,0,0,12000,160,21184
2517,31/05/20,8:00 AM,Telengana,0,0,1412,77,2499
2518,31/05/20,8:00 AM,Tripura,0,0,172,0,268
2519,31/05/20,8:00 AM,Uttarakhand,0,0,102,5,749
2520,31/05/20,8:00 AM,Uttar Pradesh,0,0,4410,201,7445
2521,31/05/20,8:00 AM,West Bengal,0,0,1970,309,5130
2522,31/05/20,8:00 AM,Cases being reassigned to states,0,0,0,0,5491
2523,01/06/20,8:00 AM,Andaman and Nicobar Islands,0,0,33,0,33
2524,01/06/20,8:00 AM,Andhra Pradesh,0,0,2349,62,3679
2525,01/06/20,8:00 AM,Arunachal Pradesh,0,0,1,0,4
2526,01/06/20,8:00 AM,Assam,0,0,185,4,1272
2527,01/06/20,8:00 AM,Bihar,0,0,1710,21,3815
2528,01/06/20,8:00 AM,Chandigarh,0,0,199,4,293
2529,01/06/20,8:00 AM,Chhattisgarh,0,0,115,1,498
2530,01/06/20,8:00 AM,Dadar Nagar Haveli,0,0,0,0,2
2531,01/06/20,8:00 AM,Delhi,0,0,8478,473,19844
2532,01/06/20,8:00 AM,Goa,0,0,42,0,70
2533,01/06/20,8:00 AM,Gujarat,0,0,9919,1038,16779
2534,01/06/20,8:00 AM,Haryana,0,0,1048,20,2091
2535,01/06/20,8:00 AM,Himachal Pradesh,0,0,120,5,331
2536,01/06/20,8:00 AM,Jammu and Kashmir,0,0,927,28,2446
2537,01/06/20,8:00 AM,Jharkhand,0,0,256,5,610
2538,01/06/20,8:00 AM,Karnataka,0,0,1218,51,3221
2539,01/06/20,8:00 AM,Kerala,0,0,590,9,1269
2540,01/06/20,8:00 AM,Ladakh,0,0,43,0,74
2541,01/06/20,8:00 AM,Madhya Pradesh,0,0,4842,350,8089
2542,01/06/20,8:00 AM,Maharashtra,0,0,29329,2286,67655
2543,01/06/20,8:00 AM,Manipur,0,0,11,0,71
2544,01/06/20,8:00 AM,Meghalaya,0,0,12,1,27
2545,01/06/20,8:00 AM,Mizoram,0,0,1,0,1
2546,01/06/20,8:00 AM,Nagaland,0,0,0,0,43
2547,01/06/20,8:00 AM,Odisha,0,0,1126,7,1948
2548,01/06/20,8:00 AM,Puducherry,0,0,25,0,70
2549,01/06/20,8:00 AM,Punjab,0,0,1987,45,2263
2550,01/06/20,8:00 AM,Rajasthan,0,0,5927,194,8831
2551,01/06/20,8:00 AM,Sikkim,0,0,0,0,1
2552,01/06/20,8:00 AM,Tamil Nadu,0,0,12757,173,22333
2553,01/06/20,8:00 AM,Telengana,0,0,1428,82,2698
2554,01/06/20,8:00 AM,Tripura,0,0,173,0,313
2555,01/06/20,8:00 AM,Uttarakhand,0,0,102,5,907
2556,01/06/20,8:00 AM,Uttar Pradesh,0,0,4709,213,7823
2557,01/06/20,8:00 AM,West Bengal,0,0,2157,317,5501
2558,01/06/20,8:00 AM,Cases being reassigned to states,0,0,0,0,5630
2559,02/06/20,8:00 AM,Andaman and Nicobar Islands,0,0,33,0,33
2560,02/06/20,8:00 AM,Andhra Pradesh,0,0,2378,64,3783
2561,02/06/20,8:00 AM,Arunachal Pradesh,0,0,1,0,22
2562,02/06/20,8:00 AM,Assam,0,0,277,4,1390
2563,02/06/20,8:00 AM,Bihar,0,0,1900,24,3926
2564,02/06/20,8:00 AM,Chandigarh,0,0,199,4,294
2565,02/06/20,8:00 AM,Chhattisgarh,0,0,122,1,547
2566,02/06/20,8:00 AM,Dadar Nagar Haveli,0,0,1,0,3
2567,02/06/20,8:00 AM,Delhi,0,0,8746,523,20834
2568,02/06/20,8:00 AM,Goa,0,0,42,0,71
2569,02/06/20,8:00 AM,Gujarat,0,0,10780,1063,17200
2570,02/06/20,8:00 AM,Haryana,0,0,1055,21,2356
2571,02/06/20,8:00 AM,Himachal Pradesh,0,0,122,5,340
2572,02/06/20,8:00 AM,Jammu and Kashmir,0,0,946,31,2601
2573,02/06/20,8:00 AM,Jharkhand,0,0,296,5,659
2574,02/06/20,8:00 AM,Karnataka,0,0,1328,52,3408
2575,02/06/20,8:00 AM,Kerala,0,0,608,10,1326
2576,02/06/20,8:00 AM,Ladakh,0,0,43,0,77
2577,02/06/20,8:00 AM,Madhya Pradesh,0,0,5003,358,8283
2578,02/06/20,8:00 AM,Maharashtra,0,0,30108,2362,70013
2579,02/06/20,8:00 AM,Manipur,0,0,11,0,83
2580,02/06/20,8:00 AM,Meghalaya,0,0,12,1,27
2581,02/06/20,8:00 AM,Mizoram,0,0,1,0,1
2582,02/06/20,8:00 AM,Nagaland,0,0,0,0,43
2583,02/06/20,8:00 AM,Odisha,0,0,1245,7,2104
2584,02/06/20,8:00 AM,Puducherry,0,0,25,0,74
2585,02/06/20,8:00 AM,Punjab,0,0,2000,45,2301
2586,02/06/20,8:00 AM,Rajasthan,0,0,6040,198,8980
2587,02/06/20,8:00 AM,Sikkim,0,0,0,0,1
2588,02/06/20,8:00 AM,Tamil Nadu,0,0,13170,184,23495
2589,02/06/20,8:00 AM,Telengana,0,0,1491,88,2792
2590,02/06/20,8:00 AM,Tripura,0,0,173,0,420
2591,02/06/20,8:00 AM,Uttarakhand,0,0,222,6,958
2592,02/06/20,8:00 AM,Uttar Pradesh,0,0,4843,217,8075
2593,02/06/20,8:00 AM,West Bengal,0,0,2306,325,5772
2594,02/06/20,8:00 AM,Cases being reassigned to states,0,0,0,0,6414
2595,03/06/20,8:00 AM,Andaman and Nicobar Islands,0,0,33,0,33
2596,03/06/20,8:00 AM,Andhra Pradesh,0,0,2421,64,3898
2597,03/06/20,8:00 AM,Arunachal Pradesh,0,0,1,0,22
2598,03/06/20,8:00 AM,Assam,0,0,324,4,1513
2599,03/06/20,8:00 AM,Bihar,0,0,1946,24,4155
2600,03/06/20,8:00 AM,Chandigarh,0,0,214,5,301
2601,03/06/20,8:00 AM,Chhattisgarh,0,0,130,1,564
2602,03/06/20,8:00 AM,Dadar Nagar Haveli,0,0,1,0,4
2603,03/06/20,8:00 AM,Delhi,0,0,9243,556,22132
2604,03/06/20,8:00 AM,Goa,0,0,57,0,79
2605,03/06/20,8:00 AM,Gujarat,0,0,11894,1092,17617
2606,03/06/20,8:00 AM,Haryana,0,0,1069,23,2652
2607,03/06/20,8:00 AM,Himachal Pradesh,0,0,140,5,345
2608,03/06/20,8:00 AM,Jammu and Kashmir,0,0,953,33,2718
2609,03/06/20,8:00 AM,Jharkhand,0,0,320,5,712
2610,03/06/20,8:00 AM,Karnataka,0,0,1403,52,3796
2611,03/06/20,8:00 AM,Kerala,0,0,627,11,1412
2612,03/06/20,8:00 AM,Ladakh,0,0,47,1,81
2613,03/06/20,8:00 AM,Madhya Pradesh,0,0,5221,364,8420
2614,03/06/20,8:00 AM,Maharashtra,0,0,31333,2465,72300
2615,03/06/20,8:00 AM,Manipur,0,0,14,0,89
2616,03/06/20,8:00 AM,Meghalaya,0,0,12,1,27
2617,03/06/20,8:00 AM,Mizoram,0,0,1,0,13
2618,03/06/20,8:00 AM,Nagaland,0,0,0,0,49
2619,03/06/20,8:00 AM,Odisha,0,0,1325,7,2245
2620,03/06/20,8:00 AM,Puducherry,0,0,25,0,82
2621,03/06/20,8:00 AM,Punjab,0,0,2017,46,2342
2622,03/06/20,8:00 AM,Rajasthan,0,0,6435,203,9373
2623,03/06/20,8:00 AM,Sikkim,0,0,0,0,1
2624,03/06/20,8:00 AM,Tamil Nadu,0,0,13706,197,24586
2625,03/06/20,8:00 AM,Telengana,0,0,1526,92,2891
2626,03/06/20,8:00 AM,Tripura,0,0,173,0,468
2627,03/06/20,8:00 AM,Uttarakhand,0,0,252,7,1043
2628,03/06/20,8:00 AM,Uttar Pradesh,0,0,5030,222,8361
2629,03/06/20,8:00 AM,West Bengal,0,0,2410,335,6168
2630,03/06/20,8:00 AM,Cases being reassigned to states,0,0,0,0,7123
2631,04/06/20,8:00 AM,Andaman and Nicobar Islands,0,0,33,0,33
2632,04/06/20,8:00 AM,Andhra Pradesh,0,0,2466,68,4080
2633,04/06/20,8:00 AM,Arunachal Pradesh,0,0,1,0,38
2634,04/06/20,8:00 AM,Assam,0,0,413,4,1672
2635,04/06/20,8:00 AM,Bihar,0,0,2077,25,4390
2636,04/06/20,8:00 AM,Chandigarh,0,0,214,5,301
2637,04/06/20,8:00 AM,Chhattisgarh,0,0,188,2,668
2638,04/06/20,8:00 AM,Dadar Nagar Haveli,0,0,1,0,8
2639,04/06/20,8:00 AM,Delhi,0,0,9542,606,23645
2640,04/06/20,8:00 AM,Goa,0,0,57,0,79
2641,04/06/20,8:00 AM,Gujarat,0,0,12212,1122,18100
2642,04/06/20,8:00 AM,Haryana,0,0,1089,23,2954
2643,04/06/20,8:00 AM,Himachal Pradesh,0,0,150,5,359
2644,04/06/20,8:00 AM,Jammu and Kashmir,0,0,1007,34,2857
2645,04/06/20,8:00 AM,Jharkhand,0,0,321,5,752
2646,04/06/20,8:00 AM,Karnataka,0,0,1514,53,4063
2647,04/06/20,8:00 AM,Kerala,0,0,651,11,1494
2648,04/06/20,8:00 AM,Ladakh,0,0,48,1,90
2649,04/06/20,8:00 AM,Madhya Pradesh,0,0,5445,371,8588
2650,04/06/20,8:00 AM,Maharashtra,0,0,32329,2587,74860
2651,04/06/20,8:00 AM,Manipur,0,0,38,0,118
2652,04/06/20,8:00 AM,Meghalaya,0,0,13,1,33
2653,04/06/20,8:00 AM,Mizoram,0,0,1,0,14
2654,04/06/20,8:00 AM,Nagaland,0,0,0,0,58
2655,04/06/20,8:00 AM,Odisha,0,0,1416,7,2388
2656,04/06/20,8:00 AM,Puducherry,0,0,25,0,82
2657,04/06/20,8:00 AM,Punjab,0,0,2029,47,2376
2658,04/06/20,8:00 AM,Rajasthan,0,0,6744,209,9652
2659,04/06/20,8:00 AM,Sikkim,0,0,0,0,2
2660,04/06/20,8:00 AM,Tamil Nadu,0,0,14316,208,25872
2661,04/06/20,8:00 AM,Telengana,0,0,1556,99,3020
2662,04/06/20,8:00 AM,Tripura,0,0,173,0,468
2663,04/06/20,8:00 AM,Uttarakhand,0,0,282,8,1085
2664,04/06/20,8:00 AM,Uttar Pradesh,0,0,5176,229,8729
2665,04/06/20,8:00 AM,West Bengal,0,0,2580,345,6508
2666,04/06/20,8:00 AM,Cases being reassigned to states,0,0,0,0,7483
2667,05/06/20,8:00 AM,Andaman and Nicobar Islands,0,0,33,0,33
2668,05/06/20,8:00 AM,Andhra Pradesh,0,0,2539,71,4223
2669,05/06/20,8:00 AM,Arunachal Pradesh,0,0,1,0,42
2670,05/06/20,8:00 AM,Assam,0,0,442,4,1988
2671,05/06/20,8:00 AM,Bihar,0,0,2210,29,4493
2672,05/06/20,8:00 AM,Chandigarh,0,0,214,5,301
2673,05/06/20,8:00 AM,Chhattisgarh,0,0,213,2,756
2674,05/06/20,8:00 AM,Dadar Nagar Haveli,0,0,1,0,12
2675,05/06/20,8:00 AM,Delhi,0,0,9898,650,25004
2676,05/06/20,8:00 AM,Goa,0,0,57,0,166
2677,05/06/20,8:00 AM,Gujarat,0,0,12667,1155,18584
2678,05/06/20,8:00 AM,Haryana,0,0,2134,24,3281
2679,05/06/20,8:00 AM,Himachal Pradesh,0,0,179,5,383
2680,05/06/20,8:00 AM,Jammu and Kashmir,0,0,1048,35,3142
2681,05/06/20,8:00 AM,Jharkhand,0,0,354,6,793
2682,05/06/20,8:00 AM,Karnataka,0,0,1610,57,4320
2683,05/06/20,8:00 AM,Kerala,0,0,690,14,1588
2684,05/06/20,8:00 AM,Ladakh,0,0,48,1,90
2685,05/06/20,8:00 AM,Madhya Pradesh,0,0,5637,377,8762
2686,05/06/20,8:00 AM,Maharashtra,0,0,33681,2710,77793
2687,05/06/20,8:00 AM,Manipur,0,0,38,0,124
2688,05/06/20,8:00 AM,Meghalaya,0,0,13,1,33
2689,05/06/20,8:00 AM,Mizoram,0,0,1,0,17
2690,05/06/20,8:00 AM,Nagaland,0,0,0,0,80
2691,05/06/20,8:00 AM,Odisha,0,0,1416,7,2478
2692,05/06/20,8:00 AM,Puducherry,0,0,25,0,82
2693,05/06/20,8:00 AM,Punjab,0,0,2043,47,2415
2694,05/06/20,8:00 AM,Rajasthan,0,0,7104,213,9862
2695,05/06/20,8:00 AM,Sikkim,0,0,0,0,2
2696,05/06/20,8:00 AM,Tamil Nadu,0,0,14902,220,27256
2697,05/06/20,8:00 AM,Telengana,0,0,1587,105,3147
2698,05/06/20,8:00 AM,Tripura,0,0,173,0,644
2699,05/06/20,8:00 AM,Uttarakhand,0,0,297,10,1153
2700,05/06/20,8:00 AM,Uttar Pradesh,0,0,5439,245,9237
2701,05/06/20,8:00 AM,West Bengal,0,0,2768,355,6876
2702,05/06/20,8:00 AM,Cases being reassigned to states,0,0,0,0,7610
2703,06/06/20,8:00 AM,Andaman and Nicobar Islands,0,0,33,0,33
2704,06/06/20,8:00 AM,Andhra Pradesh,0,0,2576,73,4303
2705,06/06/20,8:00 AM,Arunachal Pradesh,0,0,1,0,45
2706,06/06/20,8:00 AM,Assam,0,0,498,4,2153
2707,06/06/20,8:00 AM,Bihar,0,0,2225,29,4596
2708,06/06/20,8:00 AM,Chandigarh,0,0,222,5,304
2709,06/06/20,8:00 AM,Chhattisgarh,0,0,244,2,879
2710,06/06/20,8:00 AM,Dadar Nagar Haveli,0,0,1,0,14
2711,06/06/20,8:00 AM,Delhi,0,0,10315,708,26334
2712,06/06/20,8:00 AM,Goa,0,0,65,0,196
2713,06/06/20,8:00 AM,Gujarat,0,0,13003,1190,19094
2714,06/06/20,8:00 AM,Haryana,0,0,2134,24,3597
2715,06/06/20,8:00 AM,Himachal Pradesh,0,0,189,5,393
2716,06/06/20,8:00 AM,Jammu and Kashmir,0,0,1086,36,3324
2717,06/06/20,8:00 AM,Jharkhand,0,0,410,7,881
2718,06/06/20,8:00 AM,Karnataka,0,0,1688,57,4835
2719,06/06/20,8:00 AM,Kerala,0,0,712,14,1699
2720,06/06/20,8:00 AM,Ladakh,0,0,48,1,97
2721,06/06/20,8:00 AM,Madhya Pradesh,0,0,5878,384,8996
2722,06/06/20,8:00 AM,Maharashtra,0,0,35156,2849,80229
2723,06/06/20,8:00 AM,Manipur,0,0,41,0,132
2724,06/06/20,8:00 AM,Meghalaya,0,0,13,1,33
2725,06/06/20,8:00 AM,Mizoram,0,0,1,0,22
2726,06/06/20,8:00 AM,Nagaland,0,0,0,0,94
2727,06/06/20,8:00 AM,Odisha,0,0,1604,8,2608
2728,06/06/20,8:00 AM,Puducherry,0,0,36,0,99
2729,06/06/20,8:00 AM,Punjab,0,0,2069,48,2461
2730,06/06/20,8:00 AM,Rajasthan,0,0,7359,218,10084
2731,06/06/20,8:00 AM,Sikkim,0,0,0,0,3
2732,06/06/20,8:00 AM,Tamil Nadu,0,0,15762,232,28694
2733,06/06/20,8:00 AM,Telengana,0,0,1627,113,3290
2734,06/06/20,8:00 AM,Tripura,0,0,173,0,692
2735,06/06/20,8:00 AM,Uttarakhand,0,0,344,11,1215
2736,06/06/20,8:00 AM,Uttar Pradesh,0,0,5648,257,9733
2737,06/06/20,8:00 AM,West Bengal,0,0,2912,366,7303
2738,06/06/20,8:00 AM,Cases being reassigned to states,0,0,0,0,8192
2739,07/06/20,8:00 AM,Andaman and Nicobar Islands,0,0,33,0,33
2740,07/06/20,8:00 AM,Andhra Pradesh,0,0,2620,73,4510
2741,07/06/20,8:00 AM,Arunachal Pradesh,0,0,1,0,47
2742,07/06/20,8:00 AM,Assam,0,0,547,4,2397
2743,07/06/20,8:00 AM,Bihar,0,0,2425,30,4915
2744,07/06/20,8:00 AM,Chandigarh,0,0,273,5,309
2745,07/06/20,8:00 AM,Chhattisgarh,0,0,266,4,923
2746,07/06/20,8:00 AM,Dadar Nagar Haveli,0,0,1,0,19
2747,07/06/20,8:00 AM,Delhi,0,0,10664,761,27654
2748,07/06/20,8:00 AM,Goa,0,0,65,0,267
2749,07/06/20,8:00 AM,Gujarat,0,0,13316,1219,19592
2750,07/06/20,8:00 AM,Haryana,0,0,2134,24,3952
2751,07/06/20,8:00 AM,Himachal Pradesh,0,0,194,5,400
2752,07/06/20,8:00 AM,Jammu and Kashmir,0,0,1126,39,3467
2753,07/06/20,8:00 AM,Jharkhand,0,0,473,7,1000
2754,07/06/20,8:00 AM,Karnataka,0,0,1968,59,5213
2755,07/06/20,8:00 AM,Kerala,0,0,762,15,1807
2756,07/06/20,8:00 AM,Ladakh,0,0,48,1,99
2757,07/06/20,8:00 AM,Madhya Pradesh,0,0,6108,399,9228
2758,07/06/20,8:00 AM,Maharashtra,0,0,37390,2969,82968
2759,07/06/20,8:00 AM,Manipur,0,0,52,0,157
2760,07/06/20,8:00 AM,Meghalaya,0,0,13,1,33
2761,07/06/20,8:00 AM,Mizoram,0,0,1,0,24
2762,07/06/20,8:00 AM,Nagaland,0,0,0,0,107
2763,07/06/20,8:00 AM,Odisha,0,0,1716,8,2781
2764,07/06/20,8:00 AM,Puducherry,0,0,36,0,99
2765,07/06/20,8:00 AM,Punjab,0,0,2092,50,2515
2766,07/06/20,8:00 AM,Rajasthan,0,0,7501,231,10331
2767,07/06/20,8:00 AM,Sikkim,0,0,0,0,7
2768,07/06/20,8:00 AM,Tamil Nadu,0,0,16395,251,30152
2769,07/06/20,8:00 AM,Telengana,0,0,1710,123,3496
2770,07/06/20,8:00 AM,Tripura,0,0,173,0,747
2771,07/06/20,8:00 AM,Uttarakhand,0,0,423,11,1303
2772,07/06/20,8:00 AM,Uttar Pradesh,0,0,5648,257,9733
2773,07/06/20,8:00 AM,West Bengal,0,0,3119,383,7738
2774,07/06/20,8:00 AM,Cases being reassigned to states,0,0,0,0,8605
2775,08/06/20,8:00 AM,Andaman and Nicobar Islands,0,0,33,0,33
2776,08/06/20,8:00 AM,Andhra Pradesh,0,0,2682,75,4708
2777,08/06/20,8:00 AM,Arunachal Pradesh,0,0,1,0,51
2778,08/06/20,8:00 AM,Assam,0,0,615,4,2565
2779,08/06/20,8:00 AM,Bihar,0,0,2480,30,5088
2780,08/06/20,8:00 AM,Chandigarh,0,0,273,5,314
2781,08/06/20,8:00 AM,Chhattisgarh,0,0,283,4,1073
2782,08/06/20,8:00 AM,Dadar Nagar Haveli,0,0,2,0,20
2783,08/06/20,8:00 AM,Delhi,0,0,10664,761,27654
2784,08/06/20,8:00 AM,Goa,0,0,65,0,300
2785,08/06/20,8:00 AM,Gujarat,0,0,13635,1249,20070
2786,08/06/20,8:00 AM,Haryana,0,0,2134,28,4448
2787,08/06/20,8:00 AM,Himachal Pradesh,0,0,224,5,413
2788,08/06/20,8:00 AM,Jammu and Kashmir,0,0,1216,41,4087
2789,08/06/20,8:00 AM,Jharkhand,0,0,490,7,1099
2790,08/06/20,8:00 AM,Karnataka,0,0,2132,61,5452
2791,08/06/20,8:00 AM,Kerala,0,0,803,15,1914
2792,08/06/20,8:00 AM,Ladakh,0,0,50,1,103
2793,08/06/20,8:00 AM,Madhya Pradesh,0,0,6331,412,9401
2794,08/06/20,8:00 AM,Maharashtra,0,0,39314,3060,85975
2795,08/06/20,8:00 AM,Manipur,0,0,52,0,172
2796,08/06/20,8:00 AM,Meghalaya,0,0,13,1,36
2797,08/06/20,8:00 AM,Mizoram,0,0,1,0,34
2798,08/06/20,8:00 AM,Nagaland,0,0,8,0,118
2799,08/06/20,8:00 AM,Odisha,0,0,1894,9,2856
2800,08/06/20,8:00 AM,Puducherry,0,0,36,0,99
2801,08/06/20,8:00 AM,Punjab,0,0,2106,51,2608
2802,08/06/20,8:00 AM,Rajasthan,0,0,7641,240,10599
2803,08/06/20,8:00 AM,Sikkim,0,0,0,0,7
2804,08/06/20,8:00 AM,Tamil Nadu,0,0,16999,269,31667
2805,08/06/20,8:00 AM,Telengana,0,0,1710,123,3580
2806,08/06/20,8:00 AM,Tripura,0,0,192,0,800
2807,08/06/20,8:00 AM,Uttarakhand,0,0,528,13,1355
2808,08/06/20,8:00 AM,Uttar Pradesh,0,0,6185,275,10536
2809,08/06/20,8:00 AM,West Bengal,0,0,3303,396,8187
2810,08/06/20,8:00 AM,Cases being reassigned to states,0,0,0,0,9189
2811,09/06/20,8:00 AM,Andaman and Nicobar Islands,0,0,33,0,33
2812,09/06/20,8:00 AM,Andhra Pradesh,0,0,2745,75,4851
2813,09/06/20,8:00 AM,Arunachal Pradesh,0,0,1,0,51
2814,09/06/20,8:00 AM,Assam,0,0,665,4,2776
2815,09/06/20,8:00 AM,Bihar,0,0,2499,31,5202
